Año,Mes,País,Compañía,ICAO,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2025,8,FRANCIA,"VUELING AIRLINES, S.A.",VLG,11510,70,164.43
2025,11,ALEMANIA,RYANAIR DAC,RYR,11389,74,153.91
2025,6,PORTUGAL,RYANAIR DAC,RYR,11388,63,180.76
2025,7,REINO UNIDO,EASYJET UK LTD ,EZY,11236,70,160.51
2025,5,PORTUGAL,RYANAIR DAC,RYR,11151,63,177
2025,5,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,11088,89,124.58
2025,8,FRANCIA,RYANAIR DAC,RYR,11037,63,175.19
2025,2,ITALIA,WIZZ AIR MALTA LTD,WMT,10990,51,215.49
2025,1,ITALIA,WIZZ AIR MALTA LTD,WMT,10975,55,199.55
2025,10,FRANCIA,RYANAIR DAC,RYR,10968,67,163.7
2025,8,TURQUIA,TURKISH AIRLINES,THY,10922,61,179.05
2025,7,IRLANDA,RYANAIR DAC,RYR,10795,59,182.97
2025,4,PORTUGAL,RYANAIR DAC,RYR,10771,63,170.97
2025,10,RUMANIA,WIZZ AIR MALTA LTD,WMT,10768,54,199.41
2025,4,ALEMANIA,EUROWINGS GMBH,EWG,10744,76,141.37
2025,9,FRANCIA,AIR FRANCE,AFR,10712,84,127.52
2025,6,MARRUECOS,RYANAIR DAC,RYR,10630,76,139.87
2025,9,TURQUIA,TURKISH AIRLINES,THY,10625,60,177.08
2025,5,IRLANDA,RYANAIR DAC,RYR,10563,61,173.16
2025,5,FRANCIA,AIR FRANCE,AFR,10468,91,115.03
2025,7,HOLANDA,"VUELING AIRLINES, S.A.",VLG,10446,62,168.48
2025,3,BELGICA,RYANAIR DAC,RYR,10387,62,167.53
2025,5,REINO UNIDO,EASYJET UK LTD ,EZY,10376,67,154.87
2025,5,ALEMANIA,EUROWINGS GMBH,EWG,10284,84,122.43
2025,6,ALEMANIA,EUROWINGS GMBH,EWG,10266,81,126.74
2025,6,FRANCIA,AIR FRANCE,AFR,10214,90,113.49
2025,8,IRLANDA,RYANAIR DAC,RYR,10200,57,178.95
2025,11,FRANCIA,"VUELING AIRLINES, S.A.",VLG,10189,67,152.07
2025,6,IRLANDA,RYANAIR DAC,RYR,10164,55,184.8
2025,8,RUMANIA,WIZZ AIR MALTA LTD,WMT,10157,49,207.29
2025,5,TURQUIA,TURKISH AIRLINES,THY,10155,62,163.79
2025,9,RUMANIA,WIZZ AIR MALTA LTD,WMT,10108,48,210.58
2025,7,FRANCIA,RYANAIR DAC,RYR,10099,56,180.34
2025,2,ALEMANIA,RYANAIR DAC,RYR,10084,61,165.31
2025,6,FRANCIA,RYANAIR DAC,RYR,10049,61,164.74
2025,9,IRLANDA,RYANAIR DAC,RYR,9909,56,176.95
2025,10,TURQUIA,TURKISH AIRLINES,THY,9885,62,159.44
2025,7,TURQUIA,TURKISH AIRLINES,THY,9836,62,158.65
2025,7,MARRUECOS,RYANAIR DAC,RYR,9822,81,121.26
2025,6,REINO UNIDO,EASYJET UK LTD ,EZY,9818,64,153.41
2025,4,REINO UNIDO,EASYJET UK LTD ,EZY,9779,64,152.8
2025,4,IRLANDA,RYANAIR DAC,RYR,9676,61,158.62
2025,1,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,9671,77,125.6
2025,8,HOLANDA,"VUELING AIRLINES, S.A.",VLG,9669,62,155.95
2025,1,ALEMANIA,RYANAIR DAC,RYR,9655,61,158.28
2025,10,IRLANDA,RYANAIR DAC,RYR,9638,59,163.36
2025,10,FRANCIA,AIR FRANCE,AFR,9614,85,113.11
2025,10,REINO UNIDO,EASYJET UK LTD ,EZY,9586,66,145.24
2025,4,FRANCIA,AIR FRANCE,AFR,9550,80,119.38
2025,10,BELGICA,RYANAIR DAC,RYR,9515,53,179.53
2025,9,REINO UNIDO,EASYJET UK LTD ,EZY,9484,64,148.19
2025,6,TURQUIA,TURKISH AIRLINES,THY,9415,60,156.92
2025,3,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,9361,83,112.78
2025,9,FRANCIA,RYANAIR DAC,RYR,9334,57,163.75
2025,8,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,9333,41,227.63
2025,11,PORTUGAL,RYANAIR DAC,RYR,9325,51,182.84
2025,6,ESPAÑA,"VOLOTEA, S.L.",VOE,9311,62,150.18
2025,3,TURQUIA,TURKISH AIRLINES,THY,9276,61,152.07
2025,3,FRANCIA,"VUELING AIRLINES, S.A.",VLG,9254,64,144.59
2025,4,TURQUIA,TURKISH AIRLINES,THY,9252,60,154.2
2025,9,HOLANDA,"VUELING AIRLINES, S.A.",VLG,9197,53,173.53
2025,11,MARRUECOS,RYANAIR DAC,RYR,9151,59,155.1
2025,7,RUMANIA,WIZZ AIR MALTA LTD,WMT,9129,46,198.46
2025,11,TURQUIA,TURKISH AIRLINES,THY,9080,60,151.33
2025,1,MARRUECOS,RYANAIR DAC,RYR,9056,50,181.12
2025,5,ESPAÑA,"VOLOTEA, S.L.",VOE,9051,62,145.98
2025,7,BELGICA,RYANAIR DAC,RYR,9032,49,184.33
2025,3,FRANCIA,AIR FRANCE,AFR,9031,90,100.34
2025,9,ESPAÑA,"VOLOTEA, S.L.",VOE,9025,60,150.42
2025,3,REINO UNIDO,EASYJET UK LTD ,EZY,8997,62,145.11
2025,5,BELGICA,RYANAIR DAC,RYR,8925,49,182.14
2025,3,MARRUECOS,RYANAIR DAC,RYR,8877,60,147.95
2025,10,ESPAÑA,"VOLOTEA, S.L.",VOE,8867,62,143.02
2025,2,BELGICA,RYANAIR DAC,RYR,8812,49,179.84
2025,7,FRANCIA,TRANSAVIA FRANCE,TVF,8792,49,179.43
2025,2,FRANCIA,RYANAIR DAC,RYR,8716,51,170.9
2025,1,FRANCIA,RYANAIR DAC,RYR,8704,56,155.43
2025,1,RUMANIA,WIZZ AIR MALTA LTD,WMT,8623,43,200.53
2025,8,BELGICA,RYANAIR DAC,RYR,8582,49,175.14
2025,2,FRANCIA,"VUELING AIRLINES, S.A.",VLG,8581,51,168.25
2025,10,HOLANDA,"VUELING AIRLINES, S.A.",VLG,8553,54,158.39
2025,8,REINO UNIDO,BRITISH AIRWAYS,BAW,8485,57,148.86
2025,11,RUMANIA,WIZZ AIR MALTA LTD,WMT,8455,44,192.16
2025,9,BELGICA,RYANAIR DAC,RYR,8455,46,183.8
2025,1,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,8435,68,124.04
2025,4,BELGICA,RYANAIR DAC,RYR,8431,46,183.28
2025,8,FRANCIA,TRANSAVIA FRANCE,TVF,8418,55,153.05
2025,8,POLONIA,RYANAIR DAC,RYR,8412,45,186.93
2025,11,BELGICA,RYANAIR DAC,RYR,8338,56,148.89
2025,3,RUMANIA,WIZZ AIR MALTA LTD,WMT,8304,42,197.71
2025,1,TURQUIA,TURKISH AIRLINES,THY,8288,62,133.68
2025,3,POLONIA,RYANAIR DAC,RYR,8255,45,183.44
2025,4,POLONIA,RYANAIR DAC,RYR,8231,45,182.91
2025,2,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,8203,36,227.86
2025,5,HOLANDA,"VUELING AIRLINES, S.A.",VLG,8155,53,153.87
2025,6,BELGICA,RYANAIR DAC,RYR,8152,45,181.16
2025,11,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,8131,77,105.6
2025,6,POLONIA,RYANAIR DAC,RYR,8095,43,188.26
2025,6,HOLANDA,"VUELING AIRLINES, S.A.",VLG,8085,51,158.53
2025,9,POLONIA,RYANAIR DAC,RYR,8074,43,187.77
2025,4,HOLANDA,"VUELING AIRLINES, S.A.",VLG,8034,51,157.53
2025,7,POLONIA,RYANAIR DAC,RYR,8026,43,186.65
2025,5,RUMANIA,WIZZ AIR MALTA LTD,WMT,7996,40,199.9
2025,6,RUMANIA,WIZZ AIR MALTA LTD,WMT,7994,40,199.85
2025,1,FRANCIA,AIR FRANCE,AFR,7984,83,96.19
2025,7,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7968,35,227.66
2025,4,ESPAÑA,"VOLOTEA, S.L.",VOE,7942,55,144.4
2025,3,PORTUGAL,RYANAIR DAC,RYR,7911,46,171.98
2025,9,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7871,34,231.5
2025,7,REINO UNIDO,BRITISH AIRWAYS,BAW,7790,57,136.67
2025,3,ESPAÑA,"VOLOTEA, S.L.",VOE,7713,57,135.32
2025,1,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7706,40,192.65
2025,6,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7598,33,230.24
2025,2,MARRUECOS,RYANAIR DAC,RYR,7555,45,167.89
2025,10,POLONIA,RYANAIR DAC,RYR,7533,41,183.73
2025,11,ESPAÑA,"VOLOTEA, S.L.",VOE,7532,51,147.69
2025,10,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7517,33,227.79
2025,2,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,7469,64,116.7
2025,2,RUMANIA,WIZZ AIR MALTA LTD,WMT,7461,36,207.25
2025,10,REINO UNIDO,BRITISH AIRWAYS,BAW,7381,51,144.73
2025,2,TURQUIA,TURKISH AIRLINES,THY,7355,53,138.77
2025,9,REINO UNIDO,BRITISH AIRWAYS,BAW,7350,50,147
2025,3,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7318,35,209.09
2025,4,SUIZA,EASYJET SWITZERLAND SA,EZS,7317,43,170.16
2025,5,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7287,67,108.76
2025,5,REINO UNIDO,BRITISH AIRWAYS,BAW,7286,57,127.82
2025,6,REINO UNIDO,BRITISH AIRWAYS,BAW,7270,56,129.82
2025,7,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7182,62,115.84
2025,9,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7180,64,112.19
2025,1,ESPAÑA,"VOLOTEA, S.L.",VOE,7157,54,132.54
2025,9,SUIZA,EASYJET SWITZERLAND SA,EZS,7132,42,169.81
2025,4,RUMANIA,WIZZ AIR MALTA LTD,WMT,7130,38,187.63
2025,10,SUIZA,EASYJET SWITZERLAND SA,EZS,7108,43,165.3
2025,10,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7100,63,112.7
2025,2,FRANCIA,AIR FRANCE,AFR,7076,75,94.35
2025,5,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7038,31,227.03
2025,4,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6930,64,108.28
2025,11,FRANCIA,AIR FRANCE,AFR,6891,82,84.04
2025,1,FRANCIA,"VUELING AIRLINES, S.A.",VLG,6863,42,163.4
2025,1,BELGICA,RYANAIR DAC,RYR,6853,42,163.17
2025,3,IRLANDA,RYANAIR DAC,RYR,6835,42,162.74
2025,6,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6812,63,108.13
2025,8,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6685,63,106.11
2025,2,ESPAÑA,"VOLOTEA, S.L.",VOE,6681,47,142.15
2025,6,SUIZA,EASYJET SWITZERLAND SA,EZS,6665,41,162.56
2025,6,FRANCIA,TRANSAVIA FRANCE,TVF,6636,41,161.85
2025,3,HOLANDA,"VUELING AIRLINES, S.A.",VLG,6629,42,157.83
2025,4,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,6626,30,220.87
2025,5,SUIZA,EASYJET SWITZERLAND SA,EZS,6609,43,153.7
2025,4,FRANCIA,TRANSAVIA FRANCE,TVF,6577,36,182.69
2025,11,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,6491,31,209.39
2025,4,REINO UNIDO,BRITISH AIRWAYS,BAW,6469,53,122.06
2025,5,POLONIA,RYANAIR DAC,RYR,6427,35,183.63
2025,3,ITALIA,"VUELING AIRLINES, S.A.",VLG,6378,41,155.56
2025,2,PORTUGAL,RYANAIR DAC,RYR,6371,36,176.97
2025,5,FRANCIA,TRANSAVIA FRANCE,TVF,6355,36,176.53
2025,7,ESPAÑA,"VOLOTEA, S.L.",VOE,6261,42,149.07
2025,3,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6246,62,100.74
2025,10,FRANCIA,TRANSAVIA FRANCE,TVF,6223,43,144.72
2025,11,FRANCIA,RYANAIR DAC,RYR,6174,40,154.35
2025,9,FRANCIA,TRANSAVIA FRANCE,TVF,6151,44,139.8
2025,7,SUIZA,EASYJET SWITZERLAND SA,EZS,6143,34,180.68
2025,8,PORTUGAL,TAP AIR PORTUGAL,TAP,6141,67,91.66
2025,11,HOLANDA,"VUELING AIRLINES, S.A.",VLG,6132,44,139.36
2025,2,REINO UNIDO,EASYJET UK LTD ,EZY,6080,44,138.18
2025,1,PORTUGAL,RYANAIR DAC,RYR,6027,34,177.26
2025,11,REINO UNIDO,EASYJET UK LTD ,EZY,5984,45,132.98
2025,2,HOLANDA,"VUELING AIRLINES, S.A.",VLG,5910,36,164.17
2025,8,ESPAÑA,"VOLOTEA, S.L.",VOE,5818,38,153.11
2025,2,POLONIA,RYANAIR DAC,RYR,5797,31,187
2025,1,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,5787,62,93.34
2025,8,SUIZA,EASYJET SWITZERLAND SA,EZS,5761,35,164.6
2025,2,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,5754,56,102.75
2025,4,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,5652,33,171.27
2025,4,AUSTRIA,RYANAIR DAC,RYR,5636,32,176.12
2025,9,PORTUGAL,TAP AIR PORTUGAL,TAP,5598,60,93.3
2025,11,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,5596,60,93.27
2025,11,IRLANDA,RYANAIR DAC,RYR,5586,34,164.29
2025,5,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,5578,36,154.94
2025,3,ALEMANIA,EUROWINGS GMBH,EWG,5577,42,132.79
2025,5,PORTUGAL,TAP AIR PORTUGAL,TAP,5573,62,89.89
2025,7,PORTUGAL,TAP AIR PORTUGAL,TAP,5561,63,88.27
2025,3,FRANCIA,TRANSAVIA FRANCE,TVF,5540,32,173.12
2025,6,PORTUGAL,TAP AIR PORTUGAL,TAP,5401,60,90.02
2025,3,SUIZA,EASYJET SWITZERLAND SA,EZS,5255,36,145.97
2025,2,IRLANDA,RYANAIR DAC,RYR,5223,30,174.1
2025,1,POLONIA,RYANAIR DAC,RYR,5211,28,186.11
2025,10,PORTUGAL,TAP AIR PORTUGAL,TAP,5145,60,85.75
2025,11,ALEMANIA,EUROWINGS GMBH,EWG,5119,44,116.34
2025,10,AUSTRIA,RYANAIR DAC,RYR,5056,29,174.34
2025,3,AUSTRIA,RYANAIR DAC,RYR,5045,30,168.17
2025,5,AUSTRIA,RYANAIR DAC,RYR,4987,28,178.11
2025,7,AUSTRIA,RYANAIR DAC,RYR,4977,28,177.75
2025,4,PORTUGAL,TAP AIR PORTUGAL,TAP,4974,59,84.31
2025,5,HOLANDA,RYANAIR DAC,RYR,4955,27,183.52
2025,1,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,4923,54,91.17
2025,7,HUNGRIA,RYANAIR DAC,RYR,4907,27,181.74
2025,2,AUSTRIA,RYANAIR DAC,RYR,4883,28,174.39
2025,2,FRANCIA,TRANSAVIA FRANCE,TVF,4841,27,179.3
2025,8,HOLANDA,RYANAIR DAC,RYR,4789,27,177.37
2025,9,HUNGRIA,RYANAIR DAC,RYR,4788,26,184.15
2025,6,HOLANDA,RYANAIR DAC,RYR,4742,26,182.38
2025,8,AUSTRIA,RYANAIR DAC,RYR,4698,27,174
2025,1,IRLANDA,RYANAIR DAC,RYR,4691,31,151.32
2025,10,HOLANDA,RYANAIR DAC,RYR,4687,26,180.27
2025,8,HUNGRIA,RYANAIR DAC,RYR,4665,26,179.42
2025,10,HUNGRIA,RYANAIR DAC,RYR,4636,26,178.31
2025,9,HOLANDA,RYANAIR DAC,RYR,4594,25,183.76
2025,4,HOLANDA,RYANAIR DAC,RYR,4592,25,183.68
2025,6,AUSTRIA,RYANAIR DAC,RYR,4537,26,174.5
2025,2,ALEMANIA,EUROWINGS GMBH,EWG,4450,34,130.88
2025,7,HOLANDA,RYANAIR DAC,RYR,4423,24,184.29
2025,3,PORTUGAL,TAP AIR PORTUGAL,TAP,4408,50,88.16
2025,3,BELGICA,"VUELING AIRLINES, S.A.",VLG,4407,29,151.97
2025,11,AUSTRIA,RYANAIR DAC,RYR,4358,28,155.64
2025,1,HOLANDA,"VUELING AIRLINES, S.A.",VLG,4347,33,131.73
2025,11,POLONIA,RYANAIR DAC,RYR,4339,25,173.56
2025,3,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,4281,30,142.7
2025,7,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,4262,25,170.48
2025,8,ESPAÑA,BINTER CANARIAS,IBB,4244,36,117.89
2025,10,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,4235,26,162.88
2025,9,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,4226,25,169.04
2025,7,MALTA,RYANAIR DAC,RYR,4196,23,182.43
2025,11,SUIZA,EASYJET SWITZERLAND SA,EZS,4130,27,152.96
2025,8,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,4101,27,151.89
2025,8,MALTA,RYANAIR DAC,RYR,4088,22,185.82
2025,2,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,4085,28,145.89
2025,10,AUSTRIA,AUSTRIAN AIRLINES,AUA,4070,25,162.8
2025,1,PORTUGAL,TAP AIR PORTUGAL,TAP,4031,50,80.62
2025,9,AUSTRIA,RYANAIR DAC,RYR,3999,23,173.87
2025,6,HUNGRIA,RYANAIR DAC,RYR,3992,22,181.45
2025,11,PORTUGAL,TAP AIR PORTUGAL,TAP,3988,49,81.39
2025,2,ITALIA,"VUELING AIRLINES, S.A.",VLG,3972,26,152.77
2025,2,PORTUGAL,TAP AIR PORTUGAL,TAP,3969,44,90.2
2025,6,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,3958,25,158.32
2025,11,FRANCIA,TRANSAVIA FRANCE,TVF,3912,31,126.19
2025,5,HUNGRIA,RYANAIR DAC,RYR,3906,22,177.55
2025,9,MALTA,RYANAIR DAC,RYR,3808,21,181.33
2025,10,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3804,18,211.33
2025,11,HUNGRIA,RYANAIR DAC,RYR,3772,22,171.45
2025,4,HUNGRIA,RYANAIR DAC,RYR,3714,21,176.86
2025,1,AUSTRIA,RYANAIR DAC,RYR,3644,21,173.52
2025,4,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3597,17,211.59
2025,6,ESPAÑA,BINTER CANARIAS,IBB,3593,36,99.81
2025,10,ESPAÑA,BINTER CANARIAS,IBB,3575,36,99.31
2025,9,ESPAÑA,BINTER CANARIAS,IBB,3566,34,104.88
2025,5,ESPAÑA,BINTER CANARIAS,IBB,3556,34,104.59
2025,11,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,3522,24,146.75
2025,3,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,3506,26,134.85
2025,2,SUIZA,EASYJET SWITZERLAND SA,EZS,3495,23,151.96
2025,3,REINO UNIDO,BRITISH AIRWAYS,BAW,3490,28,124.64
2025,11,REINO UNIDO,BRITISH AIRWAYS,BAW,3481,25,139.24
2025,7,ESPAÑA,BINTER CANARIAS,IBB,3481,34,102.38
2025,5,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3472,17,204.24
2025,2,BELGICA,"VUELING AIRLINES, S.A.",VLG,3394,20,169.7
2025,11,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3344,17,196.71
2025,3,HUNGRIA,RYANAIR DAC,RYR,3320,19,174.74
2025,9,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3299,15,219.93
2025,1,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3292,16,205.75
2025,4,ESPAÑA,BINTER CANARIAS,IBB,3250,34,95.59
2025,4,AUSTRIA,AUSTRIAN AIRLINES,AUA,3249,21,154.71
2025,1,REINO UNIDO,EASYJET UK LTD ,EZY,3248,25,129.92
2025,7,AUSTRIA,AUSTRIAN AIRLINES,AUA,3240,18,180
2025,3,HOLANDA,RYANAIR DAC,RYR,3217,18,178.72
2025,8,AUSTRIA,AUSTRIAN AIRLINES,AUA,3212,18,178.44
2025,1,HOLANDA,RYANAIR DAC,RYR,3202,18,177.89
2025,1,ITALIA,"VUELING AIRLINES, S.A.",VLG,3151,25,126.04
2025,11,BELGICA,"VUELING AIRLINES, S.A.",VLG,3146,21,149.81
2025,1,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,3105,26,119.42
2025,11,ESPAÑA,BINTER CANARIAS,IBB,3075,34,90.44
2025,6,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,3074,14,219.57
2025,4,MALTA,RYANAIR DAC,RYR,3015,18,167.5
2025,3,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,2985,14,213.21
2025,9,AUSTRIA,AUSTRIAN AIRLINES,AUA,2983,17,175.47
2025,10,MALTA,RYANAIR DAC,RYR,2969,18,164.94
2025,8,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2967,18,164.83
2025,6,MALTA,RYANAIR DAC,RYR,2958,18,164.33
2025,9,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2948,17,173.41
2025,4,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2934,17,172.59
2025,2,HOLANDA,RYANAIR DAC,RYR,2933,16,183.31
2025,8,ALBANIA,WIZZ AIR MALTA LTD,WMT,2923,13,224.85
2025,11,HOLANDA,RYANAIR DAC,RYR,2918,17,171.65
2025,2,REINO UNIDO,BRITISH AIRWAYS,BAW,2917,24,121.54
2025,9,ALBANIA,WIZZ AIR MALTA LTD,WMT,2914,13,224.15
2025,2,HUNGRIA,RYANAIR DAC,RYR,2900,16,181.25
2025,8,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,2864,13,220.31
2025,5,MALTA,RYANAIR DAC,RYR,2844,17,167.29
2025,7,ALBANIA,WIZZ AIR MALTA LTD,WMT,2839,14,202.79
2025,5,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2834,17,166.71
2025,7,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,2810,13,216.15
2025,3,BULGARIA,RYANAIR DAC,RYR,2792,15,186.13
2025,6,AUSTRIA,AUSTRIAN AIRLINES,AUA,2787,18,154.83
2025,9,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2755,17,162.06
2025,1,FRANCIA,TRANSAVIA FRANCE,TVF,2725,16,170.31
2025,5,AUSTRIA,AUSTRIAN AIRLINES,AUA,2719,17,159.94
2025,2,HUNGRIA,WIZZ AIR HUNGARY LTD,WZZ,2686,12,223.83
2025,10,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2678,16,167.38
2025,1,BELGICA,"VUELING AIRLINES, S.A.",VLG,2655,19,139.74
2025,1,SUIZA,EASYJET SWITZERLAND SA,EZS,2618,18,145.44
2025,10,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2597,18,144.28
2025,11,ALEMANIA,LUFTHANSA CITY AIRLINES GMBH,LLX,2575,16,160.94
2025,3,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2561,17,150.65
2025,6,BULGARIA,RYANAIR DAC,RYR,2528,14,180.57
2025,6,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2524,18,140.22
2025,9,BULGARIA,RYANAIR DAC,RYR,2470,13,190
2025,10,BULGARIA,RYANAIR DAC,RYR,2468,13,189.85
2025,2,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,2467,17,145.12
2025,11,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2462,17,144.82
2025,5,BULGARIA,RYANAIR DAC,RYR,2451,13,188.54
2025,8,BULGARIA,RYANAIR DAC,RYR,2437,13,187.46
2025,7,BELGICA,"VUELING AIRLINES, S.A.",VLG,2429,14,173.5
2025,6,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2406,15,160.4
2025,1,REINO UNIDO,BRITISH AIRWAYS,BAW,2404,20,120.2
2025,8,ITALIA,"VUELING AIRLINES, S.A.",VLG,2362,14,168.71
2025,10,ALBANIA,WIZZ AIR MALTA LTD,WMT,2352,11,213.82
2025,7,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2350,17,138.24
2025,11,FRANCIA,"VOLOTEA, S.L.",VOE,2333,15,155.53
2025,7,BULGARIA,RYANAIR DAC,RYR,2302,13,177.08
2025,10,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,2252,15,150.13
2025,2,ALEMANIA,EASYJET EUROPE AIRLINE GMBH,EJU,2251,15,150.07
2025,4,BULGARIA,RYANAIR DAC,RYR,2245,12,187.08
2025,2,BULGARIA,RYANAIR DAC,RYR,2245,12,187.08
2025,11,BELGICA,BRUSSELS AIRLINES N.V./S.A.,BEL,2234,21,106.38
2025,3,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2228,18,123.78
2025,8,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,2222,14,158.71
2025,1,ALEMANIA,EUROWINGS GMBH,EWG,2209,20,110.45
2025,7,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,2178,13,167.54
2025,8,GRECIA,AEGEAN AIRLINES,AEE,2099,13,161.46
2025,9,ITALIA,"VUELING AIRLINES, S.A.",VLG,2092,13,160.92
2025,10,ITALIA,"VUELING AIRLINES, S.A.",VLG,2060,13,158.46
2025,11,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2032,17,119.53
2025,4,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,2021,16,126.31
2025,6,ALBANIA,WIZZ AIR MALTA LTD,WMT,2018,10,201.8
2025,6,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,2004,13,154.15
2025,1,HUNGRIA,RYANAIR DAC,RYR,1996,11,181.45
2025,8,BELGICA,"VUELING AIRLINES, S.A.",VLG,1979,13,152.23
2025,7,ITALIA,"VUELING AIRLINES, S.A.",VLG,1966,12,163.83
2025,9,MARRUECOS,ROYAL AIR MAROC,RAM,1943,25,77.72
2025,8,REPUBLICA CHECA,EUROWINGS GMBH,EWG,1925,13,148.08
2025,11,AUSTRIA,AUSTRIAN AIRLINES,AUA,1920,14,137.14
2025,8,BULGARIA,WIZZ AIR HUNGARY LTD,WZZ,1905,9,211.67
2025,1,BULGARIA,RYANAIR DAC,RYR,1899,10,189.9
2025,5,ALBANIA,WIZZ AIR MALTA LTD,WMT,1894,9,210.44
2025,8,MARRUECOS,ROYAL AIR MAROC,RAM,1839,23,79.96
2025,9,REPUBLICA DE SERBIA,AIR SERBIA,ASL,1836,13,141.23
2025,9,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,1830,11,166.36
2025,11,ALBANIA,WIZZ AIR MALTA LTD,WMT,1824,9,202.67
2025,5,REINO UNIDO,"VUELING AIRLINES, S.A.",VLG,1822,12,151.83
2025,2,REPUBLICA CHECA,"SMARTWINGS, A.S.",TVS,1818,16,113.62
2025,11,ITALIA,"VUELING AIRLINES, S.A.",VLG,1803,11,163.91
2025,3,ALBANIA,WIZZ AIR MALTA LTD,WMT,1803,9,200.33
2025,7,GRECIA,AEGEAN AIRLINES,AEE,1796,13,138.15
2025,5,REPUBLICA DE SERBIA,AIR SERBIA,ASL,1780,13,136.92
2025,6,BULGARIA,WIZZ AIR HUNGARY LTD,WZZ,1779,9,197.67
